primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
The Flower Girl's Romance	The Flower Girl's Romance	0	1912	\N	\N	Drama,Romance,Short
The Flying Circus	Den flyvende cirkus	0	1912	\N	46	Drama
Fog	Fog	0	1912	\N	\N	Drama,Short
For Freedom of Cuba	For Freedom of Cuba	0	1912	\N	\N	\N
For Her	For Her	0	1912	\N	\N	Drama,Short
For His Son	For His Son	0	1912	\N	15	Drama,Short
For the Cause	For the Cause	0	1912	\N	20	Drama,Short
For the Commonwealth	For the Commonwealth	0	1912	\N	\N	Drama,Short
For the Honor of the Name	For the Honor of the Name	0	1912	\N	\N	Drama,Short
For the Honor of the Seventh	For the Honor of the Seventh	0	1912	\N	\N	Short,Western
The Forest Rose	The Forest Rose	0	1912	\N	\N	Drama,Short
Fortunes of a Composer	Fortunes of a Composer	0	1912	\N	\N	Drama,Short
Friends	Friends	0	1912	\N	17	Romance,Short,Western
Le friquet	Le friquet	0	1914	\N	27	Short
From the Manger to the Cross; or, Jesus of Nazareth	From the Manger to the Cross; or, Jesus of Nazareth	0	1912	\N	60	Biography,Drama
From the Submerged	From the Submerged	0	1912	\N	11	Drama,Short
The Frontier Child	The Frontier Child	0	1912	\N	20	Drama,Short,Western
Le fumiste	Le fumiste	0	1911	\N	\N	Short
The Furs	The Furs	0	1912	\N	8	Comedy,Short
A Gambler's Villainy	A Gambler's Villainy	0	1912	\N	12	Drama,Short
The Gamblers	The Gamblers	0	1912	\N	\N	Drama,Short
Le secret de l'acier	Le secret de l'acier	0	1912	\N	\N	Short
Gerald's Butterfly	Gerald's Butterfly	0	1912	\N	8	Comedy,Short
The Girl and Her Trust	The Girl and Her Trust	0	1912	\N	17	Drama,Short
The Girl in the Caboose	The Girl in the Caboose	0	1912	\N	\N	Drama,Short
The Girl in the Next Room	The Girl in the Next Room	0	1912	\N	\N	Action,Comedy,Short
Den glade løjtnant	Den glade løjtnant	0	1912	\N	\N	Romance
The God Within	The God Within	0	1912	\N	17	Drama,Short
The God of Gold	The God of Gold	0	1912	\N	\N	Drama,Short
The Goddess of Sagebrush Gulch	The Goddess of Sagebrush Gulch	0	1912	\N	17	Romance,Short,Western
The Godmother	The Godmother	0	1912	\N	\N	Comedy,Short
Gold and Glitter	Gold and Glitter	0	1912	\N	17	Drama,Short
A Good Catch	A Good Catch	0	1912	\N	\N	Comedy,Short
The Governor	The Governor	0	1912	\N	\N	Drama,Short
The Grandfather	The Grandfather	0	1912	\N	\N	Drama,Short
Grannie	Grannie	0	1912	\N	\N	\N
The Dragonfly and the Ant	Strekoza i muravey	0	1913	\N	5	Animation,Fantasy,Short
Greater Wealth	Greater Wealth	0	1913	\N	\N	Drama,Short
The Green-Eyed Monster	The Green-Eyed Monster	0	1912	\N	\N	Drama,Short
A Grocery Clerk's Romance	A Grocery Clerk's Romance	0	1912	\N	7	Comedy,Short
The Gypsy Flirt	The Gypsy Flirt	0	1912	\N	\N	Comedy,Short
Happy Scenes from Animal Life	Veselye stsenki iz zhizni zhivotnykh	0	1912	\N	2	Animation,Short
The Harbinger of Peace	The Harbinger of Peace	0	1912	\N	\N	Drama,Short
Harbor Island	Harbor Island	0	1912	\N	\N	Drama,Romance,Short
He Must Have a Wife	He Must Have a Wife	0	1912	\N	7	Comedy,Short
The Heart of an Indian	The Heart of an Indian	0	1912	\N	32	Short,Western
Heaven Avenges	Heaven Avenges	0	1912	\N	17	Romance,Short
Helen's Marriage	Helen's Marriage	0	1912	\N	7	Comedy,Short
Help! Help!	Help! Help!	0	1912	\N	8	Comedy,Short
A Ruined Life	Ett hemligt giftermål	0	1912	\N	\N	Short
Hemmeligheden	Hemmeligheden	0	1912	\N	\N	Drama,Short
Her Choice	Her Choice	0	1912	\N	\N	Comedy,Drama,Short
Her Dressmaker's Bills	Her Dressmaker's Bills	0	1912	\N	\N	Comedy,Short
Her Kid Sister	Her Kid Sister	0	1913	\N	\N	Comedy,Short
Her Own Money	Her Own Money	0	1914	\N	\N	\N
Her Visitor	Her Visitor	0	1912	\N	\N	Comedy,Short
Heredity	Heredity	0	1912	\N	17	Drama,Short
Herod	Herod	0	1912	\N	\N	\N
The Hieroglyphic	The Hieroglyphic	0	1912	\N	\N	Crime,Short
His Lesson	His Lesson	0	1912	\N	17	Drama,Short
His Mother's Hope	His Mother's Hope	0	1912	\N	\N	Drama,Short
His Mother's Picture	His Mother's Picture	0	1912	\N	\N	Drama,Family,Short
His Only Son	His Only Son	0	1912	\N	10	Short,Western
His Own Fault	His Own Fault	0	1912	\N	\N	Comedy,Short
His Secretary	His Secretary	0	1912	\N	\N	Drama,Romance,Short
His Wife's Stratagem	His Wife's Stratagem	0	1912	\N	\N	Comedy,Short
Hoffmeyer's Legacy	Hoffmeyer's Legacy	0	1912	\N	\N	Comedy,Short
The Holy City	The Holy City	0	1912	\N	20	Drama,Short
Home Folks	Home Folks	0	1912	\N	17	Drama,Short
The Honor of the Firm	The Honor of the Firm	0	1912	\N	10	Drama,Short
Hot Stuff	Hot Stuff	0	1912	\N	8	Comedy,Short
The House of Pride	The House of Pride	0	1912	\N	\N	Crime,Drama,Short
How Father Accomplished His Work	How Father Accomplished His Work	0	1912	\N	\N	Comedy,Short
How Jim Proposed	How Jim Proposed	0	1912	\N	\N	Comedy,Romance,Short
How a Horseshoe Upset a Happy Family	How a Horseshoe Upset a Happy Family	0	1912	\N	\N	Comedy,Family,Short
How a Mosquito Operates	How a Mosquito Operates	0	1912	\N	6	Animation,Comedy,Short
Ida's Christmas	Ida's Christmas	0	1912	\N	\N	Comedy,Short
Il y a des pieds au plafond	Il y a des pieds au plafond	0	1912	\N	\N	\N
The Illumination	The Illumination	0	1912	\N	\N	Drama,Short
In His Father's Steps	In His Father's Steps	0	1912	\N	\N	Drama,Short
In Swift Waters	In Swift Waters	0	1912	\N	\N	Drama,Romance,Short
In the Aisles of the Wild	In the Aisles of the Wild	0	1912	\N	17	Drama,Short
In the Elemental World	In the Elemental World	0	1913	\N	\N	Drama,Short
In the North Woods	In the North Woods	0	1912	\N	\N	Drama,Short
Inbad, the Count	Inbad, the Count	0	1912	\N	\N	Comedy,Romance,Short
An Indian's Friendship	An Indian's Friendship	0	1912	\N	\N	Short,Western
The Indian Raiders	The Indian Raiders	0	1912	\N	\N	Short,Thriller,Western
Indian Romeo and Juliet	Indian Romeo and Juliet	0	1912	\N	\N	Romance,Short,Western
An Indian Summer	An Indian Summer	0	1912	\N	17	Romance,Short
The Indian Uprising at Santa Fe	The Indian Uprising at Santa Fe	0	1912	\N	\N	Short,Western
De industrieel van Pont Avesnes	De industrieel van Pont Avesnes	0	1912	\N	\N	\N
The Informer	The Informer	0	1912	\N	18	Drama,Short
The Inner Circle	The Inner Circle	0	1912	\N	17	Drama,Short
The Insurgent Senator	The Insurgent Senator	0	1912	\N	\N	Drama,Short
An Interrupted Elopement	An Interrupted Elopement	0	1912	\N	8	Comedy,Short
The Invaders	The Invaders	0	1912	\N	41	Short,Western
Iola's Promise	Iola's Promise	0	1912	\N	18	Romance,Short
Jean Intervenes	Jean Intervenes	0	1912	\N	\N	Comedy,Drama,Short
The Guerrillas of Algiers; or, The Mosque in the Desert	Jean la Poudre	0	1913	\N	\N	Short,Thriller,War
The Jewels	The Jewels	0	1912	\N	\N	Drama,Short
Judith	Judith	0	1912	\N	\N	\N
Just Like a Woman	Just Like a Woman	0	1912	\N	17	Romance,Short
A Juvenile Love Affair	A Juvenile Love Affair	0	1912	\N	\N	Comedy,Romance,Short
Kaintuck	Kaintuck	0	1912	\N	\N	Drama,Short
Katchem Kate	Katchem Kate	0	1912	\N	11	Comedy,Short
Kentucky Girl	Kentucky Girl	0	1912	\N	\N	Romance,Short
King of the Coiners	King of the Coiners	0	1912	\N	\N	Crime,Drama,Short
Kings of the Forest	Kings of the Forest	0	1912	\N	\N	Drama,Short
Behind Comedy's Mask	Komödianten	0	1913	\N	\N	Drama,Short
Lady Audley's Secret	Lady Audley's Secret	0	1912	\N	\N	Drama,Short
The Lady of the Lake	The Lady of the Lake	0	1912	\N	\N	Drama,Short
The Laurel Wreath of Fame	The Laurel Wreath of Fame	0	1912	\N	\N	Drama,Romance,Short
The Law of the West	The Law of the West	0	1912	\N	\N	Short,Western
Leap Year Proposals	Leap Year Proposals	0	1912	\N	\N	Comedy,Short
The Legend of Sleepy Hollow	The Legend of Sleepy Hollow	0	1912	\N	\N	Comedy,Drama,Short
Leiria	Leiria	0	1912	\N	\N	Documentary
Lena and the Geese	Lena and the Geese	0	1912	\N	17	Fantasy,Romance,Short
The Lesser Evil	The Lesser Evil	0	1912	\N	17	Drama,Short
The Letter with the Black Seals	The Letter with the Black Seals	0	1912	\N	\N	Drama,Short
Life of Villa	Life of Villa	0	1912	\N	\N	Documentary,War
Light After Darkness	Light After Darkness	0	1912	\N	\N	Drama,Short
The Lighthouse Keeper's Daughter	The Lighthouse Keeper's Daughter	0	1912	\N	\N	Drama,Short
Like Knights of Old	Like Knights of Old	0	1912	\N	\N	Comedy,Short
Lincoln's Gettysburg Address	Lincoln's Gettysburg Address	0	1912	\N	\N	History,Short
The Little Bride of Heaven	The Little Bride of Heaven	0	1912	\N	\N	Drama,Short
The Little Organ Player of San Juan	The Little Organ Player of San Juan	0	1912	\N	\N	Drama,Short
The Little Wooden Soldier	The Little Wooden Soldier	0	1912	\N	28	Drama,Short
The Little Woolen Shoe	The Little Woolen Shoe	0	1912	\N	\N	Drama,Short
The Loan Shark	The Loan Shark	0	1912	\N	\N	Drama,Short
El lobo de la sierra	El lobo de la sierra	0	1912	\N	76	\N
Locked Out	Locked Out	0	1912	\N	\N	Comedy,Short
The Locket	The Locket	0	1912	\N	\N	Drama,Short
A Lodging for the Night	A Lodging for the Night	0	1912	\N	17	Romance,Short
Lord Browning and Cinderella	Lord Browning and Cinderella	0	1912	\N	\N	Drama,Short
The Lord and the Peasant	The Lord and the Peasant	0	1912	\N	\N	Drama,Short
The Lost Address	The Lost Address	0	1912	\N	\N	Comedy,Short
The Love Test	The Love Test	0	1912	\N	\N	Drama,Romance,Short
Love on Tough Luck Ranch	Love on Tough Luck Ranch	0	1912	\N	\N	Comedy,Short,Western
The International Spies	Lieutenant Daring, R.N. And the Plans of the Mine Fields	0	1912	\N	\N	Drama,Short,Thriller
Lucha de corazones	Lucha de corazones	0	1912	\N	40	Short
Lucile	Lucile	0	1912	\N	\N	Drama,Romance,Short
Lure of the Violin	Lure of the Violin	0	1913	\N	\N	Drama,Short
The Lust for Gold	The Lust for Gold	0	1912	\N	\N	\N
Today and Tomorrow	Ma és holnap	0	1912	\N	\N	\N
Mabel's Adventures	Mabel's Adventures	0	1912	\N	\N	Comedy,Short
Mabel's Lovers	Mabel's Lovers	0	1912	\N	\N	Comedy,Short
Mabel's Stratagem	Mabel's Stratagem	0	1912	\N	\N	Comedy,Short
The Might of Gold	Die Macht des Goldes	0	1912	\N	\N	\N
La madre	La madre	0	1912	\N	\N	Drama,Short
Magda	Magda	0	1912	\N	\N	\N
The Magic Wand	The Magic Wand	0	1912	\N	\N	Drama,Short
The Mail Order Wife	The Mail Order Wife	0	1912	\N	\N	\N
Making Good	Making Good	0	1912	\N	\N	Romance,Short
Making Uncle Jealous	Making Uncle Jealous	0	1912	\N	\N	Comedy,Short
La malle au mariage	La malle au mariage	0	1912	\N	8	Comedy,Short
A Man's Duty	A Man's Duty	0	1912	\N	\N	Drama,Short
Man's Genesis	Man's Genesis	0	1912	\N	17	Adventure,Drama,Short
Man's Lust for Gold	Man's Lust for Gold	0	1912	\N	17	Drama,Short
The Marauders	The Marauders	0	1912	\N	\N	Short,Western
Marocco en het Vreemdelingenlegioen	Marocco en het Vreemdelingenlegioen	0	1912	\N	\N	\N
Martin Chuzzlewit	Martin Chuzzlewit	0	1912	\N	\N	Drama,Short
Le martyre de Saint Étienne	Le martyre de Saint Étienne	0	1912	\N	12	Drama,Short
Maskierte Liebe	Maskierte Liebe	0	1912	\N	\N	\N
The Mask of Horror	Le masque d'horreur	0	1912	\N	\N	Horror,Short
The Massacre	The Massacre	0	1912	\N	20	Action,Short,War
Master and Pupil	Master and Pupil	0	1912	\N	\N	Drama,Short
A Matinee Mix-Up	A Matinee Mix-Up	0	1912	\N	\N	Comedy,Romance,Short
A Matter of Business	A Matter of Business	0	1912	\N	\N	Drama,Short
Max's Tragedy	Max et Jane veulent faire du théâtre	0	1911	\N	13	Comedy,Romance,Short
Max, professeur de tango	Max, professeur de tango	0	1912	\N	10	Comedy,Short
The Melody of Love	The Melody of Love	0	1912	\N	10	Drama,Romance,Short
The Mender of Nets	The Mender of Nets	0	1912	\N	16	Romance,Short
The Merchant of Venice	The Merchant of Venice	0	1912	\N	\N	Drama,Short
A Mexican Tragedy	A Mexican Tragedy	0	1912	\N	\N	Short,Western
A Midnight Elopement	A Midnight Elopement	0	1912	\N	\N	Comedy,Short
The Midnight Wedding	The Midnight Wedding	0	1912	\N	\N	Drama
The Mighty Dollar	The Mighty Dollar	0	1912	\N	\N	\N
A Militant Suffragette	A Militant Suffragette	0	1912	\N	\N	Comedy,Drama,Romance
The Millionaire Vagabonds	The Millionaire Vagabonds	0	1912	\N	\N	Comedy,Short
The Mind Cure	The Mind Cure	0	1912	\N	\N	Comedy,Short
The Minstrel King	The Minstrel King	0	1912	\N	20	Short
Mirele Efros	Mirele Efros	0	1912	\N	40	Drama,Short
De molens die juichen en weenen	De molens die juichen en weenen	0	1912	\N	7	Short
The Money Kings	The Money Kings	0	1912	\N	\N	Drama,Short
Monte Cristo	Monte Cristo	0	1912	\N	\N	Adventure,Short
Montseny, Viladrau y Tordera	Montseny, Viladrau y Tordera	0	1912	\N	11	Short
Mor och dotter	Mor och dotter	0	1912	\N	\N	Short
The Mormon	The Mormon	0	1912	\N	10	Drama,Short,Western
La mort du duc d'Enghien	La mort du duc d'Enghien	0	1912	\N	\N	\N
The Mother of the Ranch	The Mother of the Ranch	0	1912	\N	\N	Short,Western
Mr. Fix-It	Mr. Fix-It	0	1912	\N	\N	Comedy,Short
Mr. Grouch at the Seashore	Mr. Grouch at the Seashore	0	1912	\N	\N	Comedy,Short
Mr. Pickwick's Predicament	Mr. Pickwick's Predicament	0	1912	\N	\N	Comedy,Short
Mrs. 'Enry 'Awkins	Mrs. 'Enry 'Awkins	0	1912	\N	\N	Comedy,Short
The Musketeers of Pig Alley	The Musketeers of Pig Alley	0	1912	\N	17	Crime,Drama,Short
My Baby	My Baby	0	1912	\N	17	Comedy,Short
My Hero	My Hero	0	1912	\N	17	Short,Western
The Mystery of the Glass Coffin	Le cercueil de verre	0	1912	\N	\N	Drama,Short
Napatia, the Greek Singer	Napatia, the Greek Singer	0	1912	\N	\N	Romance,Short
The Narrow Road	The Narrow Road	0	1912	\N	17	Drama,Short
Neighbors	Neighbors	0	1912	\N	6	Comedy,Short
Neptune's Daughter	Neptune's Daughter	0	1912	\N	\N	Fantasy,Romance,Short
The New Member of the Life Saving Crew	The New Member of the Life Saving Crew	0	1912	\N	\N	Drama,Short
The New Neighbor	The New Neighbor	0	1912	\N	\N	Comedy,Short
The New York Hat	The New York Hat	0	1912	\N	16	Drama,Short
The Night Before Christmas	The Night Before Christmas	0	1912	\N	\N	Drama,Short
The Non-Commissioned Officer	The Non-Commissioned Officer	0	1912	\N	\N	Drama,Short
The Nurse	The Nurse	0	1912	\N	\N	Drama,Short
Le nègre blanc	Le nègre blanc	0	1912	\N	\N	\N
Ofia, the Woman Spy	Ofia, the Woman Spy	0	1912	\N	\N	Drama,Short
Oh, Such a Night!	Oh, Such a Night!	0	1912	\N	\N	Comedy,Short
Oh, Those Eyes	Oh, Those Eyes	0	1912	\N	8	Comedy,Short
Oh, You Ragtime!	Oh, You Ragtime!	0	1912	\N	\N	Comedy,Short
The Old Actor	The Old Actor	0	1912	\N	17	Drama,Short
The Old Bookkeeper	The Old Bookkeeper	0	1912	\N	17	Crime,Drama,Short
The Old Guitar	The Old Guitar	0	1912	\N	20	Short
The Old Reporter	The Old Reporter	0	1912	\N	\N	Drama,Short
Old Songs and Memories	Old Songs and Memories	0	1912	\N	\N	Drama,Short
Oliver Twist	Oliver Twist	0	1912	\N	\N	Drama
Oliver Twist	Oliver Twist	0	1912	\N	\N	Drama
On Donovan's Division	On Donovan's Division	0	1912	\N	\N	Drama,Short
One Is Business, the Other Crime	One Is Business, the Other Crime	0	1912	\N	15	Drama,Short
The One She Loved	The One She Loved	0	1912	\N	17	Romance,Short
Only a Woman	Only a Woman	0	1912	\N	\N	\N
Out of the Depths	Out of the Depths	0	1912	\N	\N	Crime,Drama,Short
An Outcast Among Outcasts	An Outcast Among Outcasts	0	1912	\N	17	Drama,Short
The Outlaw's Sacrifice	The Outlaw's Sacrifice	0	1912	\N	\N	Short,Western
Over a Cracked Bowl	Over a Cracked Bowl	0	1912	\N	\N	Drama,Short
The Painted Lady	The Painted Lady	0	1912	\N	12	Drama,Short
The Painter and the Peasant	The Painter and the Peasant	0	1912	\N	\N	Drama,Short
A Pair of Baby Shoes	A Pair of Baby Shoes	0	1912	\N	\N	Drama,Short
A Pair of Fools	A Pair of Fools	0	1912	\N	\N	Comedy,Short
Pals	Pals	0	1912	\N	\N	Drama,Short
Partners for Life	Partners for Life	0	1912	\N	\N	Comedy,Drama,Short
The Passer-By	The Passer-By	0	1912	\N	15	Drama,Short
The Passing Shadow	The Passing Shadow	0	1912	\N	\N	Drama,Short
Passion	Madame DuBarry	0	1919	\N	85	Biography,Drama,Romance
Pat's Day Off	Pat's Day Off	0	1912	\N	\N	Comedy,Short
Paul J. Rainey's African Hunt	Paul J. Rainey's African Hunt	0	1912	\N	\N	Documentary
Pedro's Dilemma	Pedro's Dilemma	0	1912	\N	\N	Comedy,Short
The Penitent	The Penitent	0	1912	\N	\N	Drama,Romance,Short
The Peril of the Cliffs	The Peril of the Cliffs	0	1912	\N	\N	Short,Thriller
Petticoat Camp	Petticoat Camp	0	1912	\N	15	Comedy,Short
The Minister's Daughter	Des Pfarrers Töchterlein	0	1913	\N	\N	Drama,Short
La pierre philosophe	La pierre philosophe	0	1912	\N	\N	\N
Los Pirineos de Port-Bou a Andorra	Los Pirineos de Port-Bou a Andorra	0	1912	\N	58	\N
The Plot That Failed	The Plot That Failed	0	1912	\N	\N	Short,Thriller
The Pony Express Girl	The Pony Express Girl	0	1912	\N	\N	Short,Western
The Power of Love	The Power of Love	0	1912	\N	\N	Drama,Short,Western
The Power of a Hymn	The Power of a Hymn	0	1912	\N	\N	Drama,Short
A Prize Package	A Prize Package	0	1912	\N	\N	Comedy,Short
The Prodigal Daughter	The Prodigal Daughter	0	1912	\N	\N	\N
The Prodigal Son	The Prodigal Son	0	1913	\N	\N	\N
The Prospector	The Prospector	0	1912	\N	\N	Short,Western
A Pueblo Legend	A Pueblo Legend	0	1912	\N	24	Romance,Short
The Punishment	The Punishment	0	1912	\N	17	Romance,Short
A Question of Seconds	A Question of Seconds	0	1912	\N	\N	Short,Thriller
Quincy Adams Sawyer	Quincy Adams Sawyer	0	1912	\N	\N	Comedy
Quo Vadis?	Quo Vadis?	0	1913	\N	120	Drama,History
Race for a Life	Race for a Life	0	1912	\N	\N	\N
A Race with Time	A Race with Time	0	1912	\N	\N	Romance,Short
A Railroad Lochinvar	A Railroad Lochinvar	0	1912	\N	\N	Comedy,Drama,Romance
The Railway of Death	Le Railway de la mort	0	1912	\N	17	Short,Western
The Ranch Girl's Trial	The Ranch Girl's Trial	0	1912	\N	\N	Short,Western
The Raven	The Raven	0	1912	\N	\N	Drama,Short
The Independence of Romania	Independenta Romaniei	0	1912	\N	120	History,War
The Reckoning	The Reckoning	0	1912	\N	10	Drama,Short
A Reconstructed Rebel	A Reconstructed Rebel	0	1912	\N	\N	Drama,Short
Red Wing and the Paleface	Red Wing and the Paleface	0	1912	\N	\N	Adventure,Romance,Short
The Redemption of 'Greek Joe'	The Redemption of 'Greek Joe'	0	1912	\N	\N	Drama,Short
Revenge of the Silk Masks	Revenge of the Silk Masks	0	1912	\N	\N	Comedy,Short
Revolución orozquista	Revolución orozquista	0	1912	\N	\N	\N
The Reward for Broncho Billy	The Reward for Broncho Billy	0	1912	\N	\N	Drama,Western
The Reward of Valor	The Reward of Valor	0	1912	\N	\N	Drama,Short
The Life and Death of King Richard III	Richard III	0	1912	\N	55	Drama
Riley and Schultz	Riley and Schultz	0	1912	\N	\N	Comedy,Short
Rip Van Winkle	Rip Van Winkle	0	1912	\N	\N	Drama,Short
The Rivals	The Rivals	0	1912	\N	\N	Comedy,Short
Robin Hood	Robin Hood	0	1912	\N	30	Adventure,Drama,Romance
Romance of the Rails	Romance of the Rails	0	1912	\N	13	Drama,Short
Romani, the Brigand	Romani, the Brigand	0	1912	\N	\N	\N
Romería a Begas	Romería a Begas	0	1912	\N	6	Short
The Root of Evil	The Root of Evil	0	1912	\N	17	Drama,Short
A Sailor's Heart	A Sailor's Heart	0	1912	\N	\N	Comedy,Short
Sally Ann's Strategy	Sally Ann's Strategy	0	1912	\N	\N	Comedy,Short
Sammy Orpheus; or, The Pied Piper of the Jungle	Sammy Orpheus; or, The Pied Piper of the Jungle	0	1912	\N	\N	Comedy,Short
The Sands of Dee	The Sands of Dee	0	1912	\N	17	Romance,Short
Saty delaji cloveka	Saty delaji cloveka	0	1913	\N	\N	Comedy
Saved from the Titanic	Saved from the Titanic	0	1912	\N	10	Drama,Short
Saved from Court Martial	Saved from Court Martial	0	1912	\N	\N	Drama,Short
Specter of the Sea	Der Schatten des Meeres	0	1912	\N	40	Horror,Short
The School Teacher and the Waif	The School Teacher and the Waif	0	1912	\N	17	Comedy,Drama,Short
Seal Hunting in Newfoundland	Seal Hunting in Newfoundland	0	1912	\N	\N	Documentary
A Seaside Comedy	A Seaside Comedy	0	1912	\N	15	Comedy,Short
The Secret Service Man	The Secret Service Man	0	1912	\N	\N	Drama,Short
His Sense of Duty	His Sense of Duty	0	1912	\N	\N	Drama,Short
The Sergeant's Boy	The Sergeant's Boy	0	1912	\N	\N	Drama
The Seventh Son	The Seventh Son	0	1912	\N	\N	Drama,Short
Sheridan's Ride	Sheridan's Ride	0	1913	\N	\N	Short,War
The Sheriff's Inheritance	The Sheriff's Inheritance	0	1912	\N	\N	Short,Western
The Sheriff's Luck	The Sheriff's Luck	0	1912	\N	\N	Short,Western
The Shotgun Ranchman	The Shotgun Ranchman	0	1912	\N	\N	Short,Western
The Siege of Petersburg	The Siege of Petersburg	0	1912	\N	\N	Short,Thriller,War
Silent Jim	Silent Jim	0	1912	\N	20	Drama,Short
The Sin of a Woman	The Sin of a Woman	0	1912	\N	\N	\N
A Siren of Impulse	A Siren of Impulse	0	1912	\N	17	Romance,Short
A Sister's Love	A Sister's Love	0	1912	\N	\N	Drama,Short
The Sketch with the Thumb Print	The Sketch with the Thumb Print	0	1912	\N	\N	Drama,Short
The Skinflint	The Skinflint	0	1912	\N	\N	Drama,Short
The Smuggler's Daughter	The Smuggler's Daughter	0	1912	\N	\N	Drama,Short
So Near, Yet So Far	So Near, Yet So Far	0	1912	\N	17	Romance,Short
The Soldier Brothers of Susanna	The Soldier Brothers of Susanna	0	1912	\N	\N	Drama,Family,Short
Song of the Shell	Song of the Shell	0	1912	\N	\N	Romance,Short
The Black Chancellor	Den sorte kansler	0	1912	\N	\N	Drama,Short
A Spanish Dilemma	A Spanish Dilemma	0	1912	\N	\N	Comedy,Short
The Spanish Revolt of 1836	The Spanish Revolt of 1836	0	1912	\N	10	Drama,Short
The Spirit Awakened	The Spirit Awakened	0	1912	\N	17	Drama,Short
The Star of Bethlehem	The Star of Bethlehem	0	1912	\N	15	Drama,Short
Stenographers Wanted	Stenographers Wanted	0	1912	\N	\N	Comedy,Short
Stolen Glory	Stolen Glory	0	1912	\N	\N	Comedy,Short
The Stolen Nickel	The Stolen Nickel	0	1912	\N	\N	Comedy,Drama,Short
The Stranger at Coyote	The Stranger at Coyote	0	1912	\N	\N	Drama,Short,Western
The Street Singer	The Street Singer	0	1912	\N	\N	Drama,Short
A String of Pearls	A String of Pearls	0	1912	\N	17	Drama,Short
Los sueños de Palomeque	Los sueños de Palomeque	0	1912	\N	17	Short
The Sunbeam	The Sunbeam	0	1912	\N	17	Drama,Romance,Short
The Sunset Gun	The Sunset Gun	0	1912	\N	\N	Drama,Short,Western
Saved in Mid-Air	De svarta maskerna	0	1912	\N	60	Drama
Dr. Goudron's System	Le système du docteur Goudron et du professeur Plume	0	1913	\N	15	Horror,Short
A Tale of the Wilderness	A Tale of the Wilderness	0	1912	\N	19	Drama,Short,Western
Talma	Talma	0	1912	\N	\N	\N
A Tangled Marriage	A Tangled Marriage	0	1912	\N	\N	Comedy,Short
The Telephone Girl	The Telephone Girl	0	1912	\N	\N	Comedy,Romance,Short
A Temperamental Husband	A Temperamental Husband	0	1912	\N	\N	Comedy,Short
A Temporary Truce	A Temporary Truce	0	1912	\N	17	Action,Short,Western
The Third Thanksgiving	The Third Thanksgiving	0	1912	\N	\N	Drama,Short
Thirty Days at Hard Labor	Thirty Days at Hard Labor	0	1912	\N	16	Comedy,Short
The Tide of Battle	The Tide of Battle	0	1912	\N	\N	Drama,Short
The Tide of Death	The Tide of Death	0	1912	\N	\N	\N
The Tide of Fortune	The Tide of Fortune	0	1912	\N	20	Family,Short
To Save Her Brother	To Save Her Brother	0	1912	\N	\N	Drama,Short
Tomboy Bessie	Tomboy Bessie	0	1912	\N	9	Comedy,Short
The Tomboy on Bar Z	The Tomboy on Bar Z	0	1912	\N	\N	Short,Western
The Torn Letter	The Torn Letter	0	1912	\N	\N	Drama,Short
Song of Death	Der Totentanz	0	1912	\N	34	Drama,Short
The Totville Eye	The Totville Eye	0	1912	\N	14	Comedy,Short
The Tourists	The Tourists	0	1912	\N	\N	Comedy,Short
Le tournoi de l'écharpe d'or	Le tournoi de l'écharpe d'or	0	1912	\N	\N	Drama,Short
Tragedy of the Dress Suit	Tragedy of the Dress Suit	0	1912	\N	8	Comedy,Short
The Transformation of Mike	The Transformation of Mike	0	1912	\N	17	Crime,Drama,Short
The Three Comrades	De tre kammerater	0	1912	\N	\N	Short
Treasure Island	Treasure Island	0	1912	\N	\N	Adventure,Short
The Tribal Law	The Tribal Law	0	1912	\N	\N	Romance,Short,Western
Tropisk kærlighed	Tropisk kærlighed	0	1912	\N	\N	\N
The Troubadour's Triumph	The Troubadour's Triumph	0	1912	\N	\N	Drama,Short
The Troublesome Step-Daughters	The Troublesome Step-Daughters	0	1912	\N	\N	Comedy,Short
A True Briton	A True Briton	0	1912	\N	19	Drama,Short,War
The Gardener	Trädgårdsmästaren	0	1912	\N	\N	Drama,Short
Twilight	Twilight	0	1912	\N	\N	Drama,Romance,Short
Two Daughters of Eve	Two Daughters of Eve	0	1912	\N	18	Drama,Short
The Vengeance of Durand; or, The Two Portraits	The Vengeance of Durand; or, The Two Portraits	0	1913	\N	\N	Drama,Romance,Short
The Two Rivals	The Two Rivals	0	1912	\N	14	Short
Den tyranniske fästmannen	Den tyranniske fästmannen	0	1912	\N	\N	Short
Under Burning Skies	Under Burning Skies	0	1912	\N	17	Drama,Short
Undine	Undine	0	1912	\N	\N	Drama,Romance,Short
The Vengeance of Edgard Poe	Une vengeance d'Edgar Poë	0	1912	\N	\N	Drama,Short
An Unseen Enemy	An Unseen Enemy	0	1912	\N	17	Crime,Short,Thriller
An Unusual Sacrifice	An Unusual Sacrifice	0	1912	\N	\N	Drama,Short
The Last Bohemian	Az utolsó bohém	0	1913	\N	\N	Drama,Romance
Vampyrdanserinden	Vampyrdanserinden	0	1912	\N	\N	\N
The Vandal Outlaws	The Vandal Outlaws	0	1912	\N	36	Short
The Vengeance of the Fakir	The Vengeance of the Fakir	0	1912	\N	\N	Drama,Short
Verkannt	Verkannt	0	1912	\N	\N	\N
